Work ID,Component ID,Previous ID,Artist Name (EN),Artist Name (JP),Component Title (EN),Component Title (JP),Component Description (EN),Component Description (JP),Contributors (EN),Contributors (JP),Collection,Recording Date,Color,Sound,Run time (HH:MM:SS),Media Type,Media Format,Component Type,Relation,Film Process,Film Element Type,Film Wind,FPS,Audio Speed,Brand,Reel Size,Audio Reel Capacity,Video Stock Length,Video Standard,File Name,Codec,Codec ID,File Size (GB),Duration,Bit Rate,Dimensions,Display Aspect Ratio,Bit Depth,Scan Type,Encoded Date,Provenance,Viewing Restrictions,Terms Governing Use,Housing Annotations,Item Annotations,Condition Notes (EN),Condition Notes (JP),Notes,Date of Entry (YYYY-MM-DD),Cataloger
NA_030,NK_311,,NAKAJIMA Ko,中嶋興氏,[Video Earth Early Works],[ビデオアース初期],"SU: Video Earth Early Works: Izu Shimoda CATV / Ikedamachi CATV, around 1970s.","SU: 30
ビデオアース東京初期：伊豆下田CATV/池田町CATV｜1970年前後〜　7本",,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,,,,30,NTSC,,,,,,,,,,,,,,,,,"uneven wind and scotch taped on reel. Stored on original cardboard housing which is degrading. Otherise, appears to be in good condition. ",,,,
NA_030,NK_313,,NAKAJIMA Ko,中嶋興氏,[Video Earth Early Works],[ビデオアース初期],"SU: Video Earth Early Works: Izu Shimoda CATV / Ikedamachi CATV, around 1970s.","SU: 30
ビデオアース東京初期：伊豆下田CATV/池田町CATV｜1970年前後〜　7本",,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,Fuji V601,,,30,NTSC,,,,,,,,,,,,,,,,,Uneven wind but otherwise looks to be on good condition. Stored in original plastic container. ,,,,
NA_030,NK_315,,NAKAJIMA Ko,中嶋興氏,[Video Earth Early Works],[ビデオアース初期],"SU: Video Earth Early Works: Izu Shimoda CATV / Ikedamachi CATV, around 1970s.","SU: 30
ビデオアース東京初期：伊豆下田CATV/池田町CATV｜1970年前後〜　7本",,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,,,,30,NTSC,,,,,,,,,,,,,,,,,Tape appears to be somewhat damaged at the head and is scotch taped down. Stored in improvised cardboard housing. Could not fully examine tape. ,,,,
NA_030,NK_318,,NAKAJIMA Ko,中嶋興氏,[Video Earth Early Works],[ビデオアース初期],"SU: Video Earth Early Works: Izu Shimoda CATV / Ikedamachi CATV, around 1970s.","SU: 30
ビデオアース東京初期：伊豆下田CATV/池田町CATV｜1970年前後〜　7本",,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,Sony,,,30,NTSC,,,,,,,,,,,,,,,,,"Unevening wind. Otherwise, tape appears to be in good condition. Stored in original plastic housing. ",,,,
NA_031,NK_048,,NAKAJIMA Ko,中嶋興氏,[Rolling Coconuts],[ローリング・ココナツ],"Rolling Coconuts, review, edit material, anti-whaling",ローリング・ココナツ　レビュー　素材　反捕鯨,,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,,,,,NTSC,,,,,,,,,,,,,,,ローリング・ココナツ、　レビュー素材,ココナツ,reel in good condition. Wind uneven. Plastic housing,,,,
NA_031,NK_050,,NAKAJIMA Ko,中嶋興氏,[Rolling Coconuts],[ローリング・ココナツ],"Rolling Coconuts, Review, Video Earth Tokyo, edit material",ローリング・ココナツ　レビュー　ビデオアース東京　素材,,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,,,,,NTSC,,,,,,,,,,,,,,,ローリング　ココナッツ　レビュー、　ビデオアース作品、　素材、,ローリング　ココナツ　レビュー　コンサート、　２日目、,"stored in plastic container (micro-climate?). Wind is uneven. Otherwise, good condition. ",,,,
NA_032,NK_321,,NAKAJIMA Ko,中嶋興氏,"[Kurohime Mountain, Picture Book School]",[黒姫山　絵本学校],"SU: Koruhime Mountain, Picture Book School","SU: 32
黒姫山　絵本学校｜
1本",,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,Fuji,,,30,NTSC,,,,,,,,,,,,,,,,,Tape is very moldy (white powder) on surface. Uneven wind,,,,
NA_033,NK_322,,NAKAJIMA Ko,中嶋興氏,"[Tsuge Yoshiharu Interview, Tajima Interview]","[つげ義春インタビュー｜
田島征三によるインタビュー]","SU: Tsuge Yoshiharu Interview, Tajima Interview","SU: つげ義春インタビュー｜
田島征三によるインタビュー",,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,Sony V-30H,,,30,NTSC,,,,,,,,,,,,,,,,,Unevening wind but tape appears to be in good condition. Stored in original sony padded housing. ,,,,
NA_034,NK_323,,NAKAJIMA Ko,中嶋興氏,"[Yoko Ono 1974, One Step Music Festival Fukushima]","[オノヨーコ｜1974年
ワンステップ
ミュージックフェス]","[Yoko Ono 1974, One Step Music Festival Fukushima]","SU: 34
オノヨーコ｜1974年
ワンステップ
ミュージックフェス
福島",,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,Sony V-30H,,,30,NTSC,,,,,,,,,,,,,,,,,Tape is in good condition.,,,,
NA_035,NK_044,,NAKAJIMA Ko,中嶋興氏,[Film Scramble],[Film Scramble],"Nakajima's work, Film Scramble",中嶋作品『フィルム・スクランブル』,,,Nakajima Ko,,Color,Silent / サイレント,,Film,16mm,,,Positive / ポジ,Print /　プリント,,,,,,,300ft,,,,,,,,,,,,,,,,フィルム、　新作、　スクランブル、　Kou nakajima、,,Print is faded and smells like vinegar. It is stored in a 16mm shipping container and is stored on a 16mm metal projection reel. Multiple splices visble on the reel. Poor wind. ,,悪いコンディションにより「フィルム箱」に移動。In the Film Box because of bad condition,,
NA_035,NK_065,,NAKAJIMA Ko,中嶋興氏,[Kumamoto Newspaper Gallery Solo Exhibition],[熊本新聞社ギャラリー個展　],Kumamoto Newspaper Gallery solo exhibition,熊本　熊本新聞社ギャラリー個展　,,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,Fuji V601,,,,NTSC,,,,,,,,,,,,,,,熊本個展、　７７年、　その他　作品、　７７年熊本個展,１９７７年１１月２日、　熊本個展会場、,"Uneven wind and stored in a cardboard container. Otherwise, good condition. ",,,,
NA_035,NK_319,,NAKAJIMA Ko,中嶋興氏,[Others],[その他],SU: Others,SU: 35 その他,,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,Victor,,,30,NTSC,,,,,,,,,,,,,,,,,"Tape is in good condition, slightly dirty",,,,
NA_035,NK_324,,NAKAJIMA Ko,中嶋興氏,[Others],[その他],SU: Others,SU: 35 その他,,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,Sony V-30H,,,30,NTSC,,,,,,,,,,,,,,,,,Tape is in good condition,,,,
NA_035,NK_326,,NAKAJIMA Ko,中嶋興氏,[Others],[その他],SU: Others,SU: 35 その他,,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,Victor,,,30,NTSC,,,,,,,,,,,,,,,,,Tape is in good condition,,,,
NA_035,NK_329,,NAKAJIMA Ko,中嶋興氏,[Others],[その他],SU: Others,SU: 35 その他,,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,Victor,,,30,NTSC,,,,,,,,,,,,,,,,,"Tape is in good condition; stored in cardboard box, some particles from box on tape",,,,
NA_035,NK_332,,NAKAJIMA Ko,中嶋興氏,[Others],[その他],SU: Others,SU: 35 その他,,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,Sony,,,30,NTSC,,,,,,,,,,,,,,,,,"Tape is in good condition, stored in brown paper sleeve. Particles from sleeve on tape. Uneven wind.",,,,
NA_035,NK_333,,NAKAJIMA Ko,中嶋興氏,[Others],[その他],SU: Others,SU: 35 その他,,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,Victor,,,30,NTSC,,,,,,,,,,,,,,,,,"Two tapes stored together in brown paper sleeve; tape is in good shape, uneven wind",,,,
NA_035,NK_333,,NAKAJIMA Ko,中嶋興氏,[Others],[その他],SU: Others,SU: 35 その他,,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,Victor,,,30,NTSC,,,,,,,,,,,,,,,,,"Two tapes stored together in brown paper sleeve, tape is in good shape, uneven wind",,,,
NA_035,NK-330,,NAKAJIMA Ko,中嶋興氏,[Others],[その他],SU: Others,SU: 35 その他,,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,Victor VT-12P,,,30,NTSC,,,,,,,,,,,,,,,,,"Tape is in good condition, slightly dirty. Slightly uneven wind",,,,
NA_035,NK_320,,NAKAJIMA Ko,中嶋興氏,[Others],[その他],SU: Others,SU: 35 その他,,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,Sony,,,30,NTSC,,,,,,,,,,,,,,,,,"Uneven wind and white on back coat. Otherwise, appears to be in good condition. Stored in original sony housing. ",,,,
NA_035,NK_325,,NAKAJIMA Ko,中嶋興氏,[Others],[その他],SU: Others,SU: 35 その他,,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,Sony V-30H,,,30,NTSC,,,,,,,,,,,,,,,,,Tape looks to be in good condition. Stored in original sony housing. ,,,,
NA_035,NK_327,,NAKAJIMA Ko,中嶋興氏,[Others],[その他],SU: Others,SU: 35 その他,,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,Sony V-30H,,,30,NTSC,,,,,,,,,,,,,,,,,Tape looks to be in good condition. Stored in original sony housing. ,,,,
NA_035,NK_328,,NAKAJIMA Ko,中嶋興氏,[Others],[その他],SU: Others,SU: 35 その他,,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,Sony,,,30,NTSC,,,,,,,,,,,,,,,,,"Uneven wind and scotch taped down. Stored in cardboard housing that's degrading. Otherwise, seems to be in good conditon. ",,,,
NA_035,NK_331,,NAKAJIMA Ko,中嶋興氏,[Others],[その他],SU: Others,SU: 35 その他,,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,Victor,,,30,NTSC,,,,,,,,,,,,,,,,,"Unevening wind and stored in original victor cardboard housing. Otherwise, tape appears to be in good condition. ",,,,
NA_035,NK_335,,NAKAJIMA Ko,中嶋興氏,[Others],[その他],SU: Others,SU: 35 その他,,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,Sony V-30H,,,30,NTSC,,,,,,,,,,,,,,,,,uneven wind and damage towards head but otherwise tape appears to be in good condition. Stored in original sony housing. ,,,,
NA_036,NK_334,,NAKAJIMA Ko,中嶋興氏,[3rd Victor Tokyo Video Festival],[ビクター3回　東京ビデオフェスティバル],Victor Third Tokyo Video Festival,"SU: 36
ビクター3回　東京ビデオフェスティバル",,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,Victor,,,30,NTSC,,,,,,,,,,,,,,,,,"Unevening wind and stored in an improvised cardboard housing. Tape is scotch taped down. Otherwise, appears to be in good condition. ",,,,
NA_037,NK_350,,NAKAJIMA Ko,中嶋興氏,[A little under a tree],[ちょっと木の下で],A little under a tree,SU: 37 ちょっと木の下で,,,Nakajima Ko,,,,,Film,16mm,,,Positive / ポジ,Print /　プリント,,,,FujiFilm,,,c. 350ft,,,,,,,,,,,,,,,,,,"Bad vinegar syndrome, B&W positive print, A-Wind, with optical sound. Very dirty at head with possible mold damage. Stored in 400ft shipping container",,,,
NA_038,NK_345,,NAKAJIMA Ko,中嶋興氏,[ZKM Candle],[ZKMろうそく],SU: ZKM Candle,SU: 38 ZKMろうそく,,,Nakajima Ko,,,,,Video,Betacam SP,,,,,,,,BCT30MAS,,,30,NTSC,,,,,,,,,,,,,,,,,Tape is in good condition. ,,,,
NA_039,NK_349,,NAKAJIMA Ko,中嶋興氏,[Nagoya Design Expo],[名古屋デザイン博],SU: Nagoya Design Expo,39 名古屋デザイン博,,,Nakajima Ko,,,,,Video,S-VHS,,,,,,,,maxell XR-S,,,60,NTSC,,,,,,,,,,,,,,,,,Tape appears to be in good condition. ,,,,
NA_039,NK_344,,NAKAJIMA Ko,中嶋興氏,[Nagoya Design Expo],[名古屋デザイン博],SU: Nagoya Design Expo,39 名古屋デザイン博,,,Nakajima Ko,,,,,Video,VHS,,,,,,,,Victor,,,30,NTSC,,,,,,,,,,,,,,,,,Tape is in good condition. Stored in plastic sleeve,,,,
NA_039,NK_346,,NAKAJIMA Ko,中嶋興氏,[Nagoya Design Expo],[名古屋デザイン博],SU: Nagoya Design Expo,39 名古屋デザイン博,,,Nakajima Ko,,,,,Video,VHS,,,,,,,,Victor,,,30,NTSC,,,,,,,,,,,,,,,,,Tape seems to be in good condition. Stored in original plastic sleeve. ,,,,
NA_039,NK_347,,NAKAJIMA Ko,中嶋興氏,[Nagoya Design Expo],[名古屋デザイン博],SU: Nagoya Design Expo,39 名古屋デザイン博,,,Nakajima Ko,,,,,Video,VHS,,,,,,,,TDKT-60SSHS,,,60,NTSC,,,,,,,,,,,,,,,,,Tape appears to be in good condition. In plastic sleeve,,,,
NA_039,NK_348,,NAKAJIMA Ko,中嶋興氏,[Nagoya Design Expo],[名古屋デザイン博],SU: Nagoya Design Expo,39 名古屋デザイン博,,,Nakajima Ko,,,,,Video,VHS,,,,,,,,Victor,,,120,NTSC,,,,,,,,,,,,,,,,,Tape is in good condition. Stored in plastic sleeve,,,,
NA_040,NK_351,,NAKAJIMA Ko,中嶋興氏,[Animaker],[アニメーカー],Animaker,SU: 40 アニメーカー,,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Victor KCS20,,,20,NTSC,,,,,,,,,,,,,,,,,"Clear lines across tape indicates some form of damage. Cracks on the hub, consistent with Victor KCS20 and clear stickyshed smell and particulate in case. ",,,,
NA_041,NK_034,,NAKAJIMA Ko,中嶋興氏,"Takeda pharmaceutical PR, Berlin",[タケダ製薬　ランソプラゾールPR用映像],"Takeda pharmaceutical PR, Berlin",タケダ製薬　ランソプラゾールPR用映像　ベルリン,,,Nakajima Ko,,,,,Video,U-matic,,,,Master /　マスター,,,,KCA-10BRS,,,60,NTSC,,,,,,,,,,,,,,,素材、　ドイツ　タケダ　インスタレーション用、　素材、　「ドイツ」、　タケダ.　インスタレーション用.　エフェクト素材、　ドイツ作品,タケダ・インスタレーション用、　A-9、　■■研究員と時計球とみどり葉に球、　６０分（１２０分）、　音ナシ、　MASTER、,tape has physical damage visible when flap is opened to inspect.,,,,
NA_041,NK_039,,NAKAJIMA Ko,中嶋興氏,"Takeda pharmaceutical, edit materials",[タケダ製薬],"Takeda, earth, mirage, material",タケダ製薬　地球　ミラージュ　素材,,,Nakajima Ko,,,,,Video,Betacam SP,,,,,,,,BCT30G,,,30,NTSC,,,,,,,,,,,,,,,地球、　合成、　No.2、　ギザギザ,地球にやさしく、　コラージュ素材、　２、,Tape is in good condition. ,,,,
NA_041,NK_040,,NAKAJIMA Ko,中嶋興氏,"Takeda pharmaceutical, edit materials",[タケダ製薬],"Takeda, body, man and woman's body",タケダ製薬　身体　男と女の体,,,Nakajima Ko,,,,,Video,Betacam SP,,,,,,,,BCT30MA,,,30,NTSC,,,,,,,,,,,,,,,体、　男と女の体、　素材、,身体２、　人形、　男と女の体、　身体、　６、,Tape is in good condition. Record tab depressed,,,,
NA_041,NK_041,,NAKAJIMA Ko,中嶋興氏,"Takeda pharmaceutical, edit materials",[タケダ製薬],"Takeda, capsule",タケダ製薬　ランソプラゾール　フラスコ　カプセル,,,Nakajima Ko,,,,,Video,Betacam SP,,,,,,,,BCT20M,,,30,NTSC,,,,,,,,,,,,,,,中島プロ２、　フラスコ、　カプセル,１　フラスコ、　２　カプセル、　ランソプラゾール,Tape is in good condition. Record tab depressed,,,,
NA_041,NK_036,,NAKAJIMA Ko,中嶋興氏,"Takeda pharmaceutical, edit materials",[タケダ製薬],"Takeda pharmaceutical, Tsukuba research facility, water drops, marimba, water beaker",タケダ製薬つくば研究所　水滴　木琴　水流ビーカー　スポイト,,,Nakajima Ko,,,,,Video,U-matic,,,,Master /　マスター,,,,KCA-60BRS,,,60,NTSC,,,,,,,,,,,,,,,素材、　タケダ、　つくば研、　水てき、木きん、,タケダ・インスタレーション用、　モッキンと水流ビーがーとスポイト、６０分（１２０）、　音ナシ、　MASTER、,Tape in good condition. Record tab removed. ,,Master noted on label,,
NA_041,NK_037,,NAKAJIMA Ko,中嶋興氏,"Takeda pharmaceutical, edit materials",[タケダ製薬],"Takeda, river stream",タケダ製薬　小川の流れ,,,Nakajima Ko,,,,,Video,U-matic,,,,Master /　マスター,,,,KCA-10BRS,,,60,NTSC,,,,,,,,,,,,,,,素材、　自然の素材、YARIKURI,タケダ・インスタレーション用、　A-5、　小川の流れと小滝と水面など、　６０分（１２０）、　音ナシ、　MASTER、,Tape is in good condition.,,"""Master"" noted on label ",,
NA_041,NK_038,,NAKAJIMA Ko,中嶋興氏,"Takeda pharmaceutical, edit materials",[タケダ製薬],"Takeda, nature material",タケダ製薬　自然の素材,,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,H521E,,,60,NTSC,,,,,,,,,,,,,,,小川の流れ、　映像素材、　小川の流れ、　スローの流れ、,水の流れ、　(小川)２、　スローモーション、　素材、　COLECTION OFDAIBEN Ⅱ,Tape is in good condition. ,,"""Collection of Daiben II"" ",,
NA_042,NK_147,,NAKAJIMA Ko,中嶋興氏,Mandara,マンダラ,Mandara,マンダラ,,,Nakajima Ko,,,,,Video,Beta,,,,,,,,,,,40,NTSC,,,,,,,,,,,,,,,マンダラ、タントラ　82' BY NAKAJIMA Ko,,Tape is in good condition ,,,,
NA_042,NK_152,,NAKAJIMA Ko,中嶋興氏,Mandara,マンダラ,"Mandara, ABC broadcast (Osaka)",密教（マンダラ）　ABC放送（大阪）　大阪大学　タントラ素材,,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,KCS-20B,,,20,NTSC,,,,,,,,,,,,,,,,,Tape is in good condition ,,,,
NA_042,NK_167,,NAKAJIMA Ko,中嶋興氏,Mandara,,,,,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Fuji,,,20,NTSC,,,,,,,,,,,,,,,マンダラ説明、No2、放送日7月30日,マンダラ説明、No2,Tape is in good condition ,,,,
NA_042,NK_165,,NAKAJIMA Ko,中嶋興氏,Mandara,マンダラ説明,,,,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Fuji H520,,,20,NTSC,,,,,,,,,,,,,,,マンダラ説明４,マンダラ説明No.4,Tape is in good condition,,,,
NA_042,NK_165,,NAKAJIMA Ko,中嶋興氏,Mandara,マンダラ説明,,,,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Fuji H520,,,20,NTSC,,,,,,,,,,,,,,,８３年７月３０日、マンダラ説明No.1,マンダラNo.1,Tape is in good condition,,,,
NA_042,NK_149,,NAKAJIMA Ko,中嶋興氏,Mandara,マンダラ’９４,New Mandara,新マンダラ,,,Nakajima Ko,,,,,Video,VHS,,,,,,,,Scotch 120BRL,,,120,NTSC,,,,,,,,,,,,,,,マンダラ’９４、タントラ作品,マンダラビデオよりタントラ、１９８４年作品、３分、大阪ABC方消極にて,Tape is in good condition,,,,
NA_043,NK_030,,NAKAJIMA Ko,中嶋興氏,Kikuji Yamashita Documentation,山下菊二ドキュメント,Kikuji Yamashita Documentation [ important documentary of modernist painter] Kikuji ,山下菊二ドキュメント,,,Nakajima Ko,,BW,Silent / サイレント,,Film,16mm,,,Negative / ネガ,Original / オリジナル,,,,,,,400 - 600ft,,,,,,,,,,,,,,,,山下キクシ新作、,Roll No.3、７８年９月１日、中島プロ、山下菊二ドキュメント、フィルム種別ダブルX、No.7222、現像、白黒,"good condition. On 3"" core in metal film can (16mm). Kodak safety film E? ",,"PO: B/W, single perf negative. AA: 悪いコンディションにより「フィルム箱」に移動。In the Film Box because of bad condition",,
NA_043,NK_030,,NAKAJIMA Ko,中嶋興氏,Kikuji Yamashita Documentation,山下菊二ドキュメント,Kikuji Yamashita Documentation [ important documentary of modernist painter] Kikuji ,山下菊二ドキュメント,,,Nakajima Ko,,BW,Silent / サイレント,,Film,16mm,,,Positive / ポジ,Print /　プリント,,,,,,,400 - 600ft,,,,,,,,,,,,,,,,山下キクシ新作、,Roll No.3、７８年９月１日、中島プロ、山下菊二ドキュメント、フィルム種別ダブルX、No.7222、現像、白黒,"good condition. On 3"" core. Stored in box with can of negative. Kodak safety film.",,"PO: B/W, positive, single perf. AA: 悪いコンディションにより「フィルム箱」に移動。In the Film Box because of bad condition",,
NA_044,NK_005,,NAKAJIMA Ko,中嶋興氏,"Anapoko, Biological Cycle",穴ポコ、生物学的サイクル,"This can be called the ""master"" for Anapoko and Biological Cycle.",穴ポコ／生物学的サイクル　Part 1　「マスター」と言える,,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Sony KCA,,,60,NTSC,,,,,,,,,,,,,,,生物学サイクル、　穴ポコ、　オリジナル、　NHKのコンピューター、　エフェクトに入力して作った素材、　NHKの残像シンセサイザーでつくった、　穴ポコ、　生物学的サイクル、　頭３〜ゲジナンバー２３/までキネコ、　地球のマーク、　馬、　人の歩く、　アニメより、　NHKで作った作品、　,NHK、　教養でつくった生物学的サイクル　穴ポコ、　最初、　２、　人、　アニメ,Tape is in good condition with a mild sticky shed smell. Housing is a plastic enclosure so a microclimate is likely. ,,2 works on one tape. ,,
NA_044,NK_143,,NAKAJIMA Ko,中嶋興氏,"Biological Cycle, Tantora, Mt. Fuji, Dolmen, Rangitoto",生物学的サイクル｜タントラ｜Mt. Fuji｜ドルメン｜ランゲ・トート,Tantra CG material,生物学的サイクル｜タントラ｜Mt. Fuji｜ドルメン｜ランゲ・トート,,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,,,,60,NTSC,,,,,,,,,,,,,,,中島作品５タイトル、1.バイオロジカル・サイクル、2.TANTORA、3.MT. FUJI、4.ドルメン、5.ランゲ・トート,,Tape is in good condition but container is fairly dirty. ,,,,
NA_044,NK_120,,NAKAJIMA Ko,中嶋興氏,"Mt. Fuji, Tantora, Biological Cycle, Aniputer",,"Mt. Fuji, Tantra, Biological Cycle, Aniputer",Mt. Fuji｜タントラ｜生物学的サイクル｜アニピューター,,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,,,,60,NTSC,,,,,,,,,,,,,,,中島作品4本、中島興作品集、１MT.FUJI、2タントラ、3.生物学的サイクル、4.アニピュータ,,Tape is somewhat dirty but housed in a foam lined housing with a greater likely hood of sticky shed ,,,,
NA_044,NK_057,,NAKAJIMA Ko,中嶋興氏,"[Horizon, Biological Cyle, Negative & positive]",１水平線、　２生物学的サイクル、　３生物学的サイクル　,"Horizon, Biological Cycle, Negative & positive, for preservation",中嶋作品　3本　水平線/生物学的サイクル・ネガ/生物学的ポジ　保存用,,,Nakajima Ko,,,,,Video,Betacam,,,,,,,,BCT30G,,,,NTSC,,,,,,,,,,,,,,,中島作品　３本、　テレシネ分、　Uマチックよりコピー、　１水平線、　２生物学的サイクル　１ネガ、　３生物学的サイクル　２ポジ、　保存用、,テレシネ分→Uマテックよりコピーする、　１　生物学的サイクル　７１年番　白黒　ネガ、　２　生物学的サイクル　７１年番　白黒　ポジ、　３水平線、　コピー、　りょうこう、　U マチックもオリジナルもりょうこう、,Tape is in good condition. ,,,,
NA_044,NK_070,,NAKAJIMA Ko,中嶋興氏,[My Life / Bill Viola],マイ・ライフ,"My Life / Ginza 1982 Okabe Gallery, Bill Viola Visit",マイライフ　銀座　1981オカベ画廊個展にヴィオラが現れる,,,Nakajima Ko,1989,,,,Video,Betacam SP,,,,,,,,BCT20M,,,30,NTSC,,,,,,,,,,,,,,,マイライフ、素材、玉、　（’８１）、　運動会つづき、　’８１ーギンザ個展、　ビル・ビオラ、,No12、　８１年　タマ　運動会　NO11　つづき、　８１年　オカベ個展会場、　NOV　１９８９、　TIME CODE＝１６：００,Tape is in good condition,,,,
NA_044,NK_051,,NAKAJIMA Ko,中嶋興氏,[various titles],１　生物学的サイクル、　２　水平線、　３　タントラ、　４　MT・Fuji,"Biological Cycle, Horizon, Tantra, Mt. Fuji",生物学的サイクル/水平線/タントラ/Mt. Fuji,,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,,,,60,NTSC,,,,,,,,,,,,,,,１　生物学的サイクル、　２　水平線、　３　タントラ、　４　MT・Fuji,NAKAJIMA Ko By VIDEO、　１　Biological Cycle Part 5、　'11mint→音OK、　２　HORION　’８mint、　音OK→スキャ二入り、　ストップ第１止めの中に、　３　TANTORA　’84、　’5mint→頭少し音なし、　４　Mt. Fuji、　’10mint,Tape is in good condtion but in a foam paded U-matic shell so may be experiencing sticky shed severly. ,,,,
NA_044,NK_099,,NAKAJIMA Ko,中嶋興氏,Biological Cycle / Horizon,生物学的サイクル、水平線,Biological Cycle / Horizon,生物学的サイクル｜水平線,,,Nakajima Ko,,,,,Video,1 inch Type C,,,,,,,,Fuji H621,,,,NTSC,,,,,,,,,,,,,,,テレシネオリジナル素材、中島興用、生物学的サイクル、水平線、１インチ・オリジナル,Fuji Video Tape、H621 、Lot No 074334、Size１x５００,Tape is in good condition. ,,,,
NA_044,NK_035,,NAKAJIMA Ko,中嶋興氏,[Sony leftover material + Scanimation],[Sony 残像＋スキャニメーション],Sony leftover material + Scanimation,Sony 残像＋スキャニメーション,,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,KCA20,,,60,NTSC,,,,,,,,,,,,,,,スキャ二作品、　OK分、　スキャニメイト、　ソニー用作品で制作した、　ソニー用の作品、,SONY、　残像＋スキャニー、　１９７９年１１月２７日,Tape is in good condition. Mild sticky shed smell,,,,
NA_044,NK_031,,NAKAJIMA Ko,中嶋興氏,"Bunka-village, installation, fire, fireworks, angel, others",文化村、インスタレーション、花火、その他素材,"Bunka-village, installation, fire, fireworks, angel, others",Bunkamura　山本寛斎　インスタレーション　炎　花火　天使　その他素材,,,Nakajima Ko,,,,,Video,Betacam SP,,,,,,,,BCT60MLA,,,60,NTSC,,,,,,,,,,,,,,,文化村、インスタレーション、花火、その他素材、Reel No101、3/4炎花火天使立ち上げ素材、エフェクト,No101、3/4炎花火天使立ち上げ素材、エフェクト,Tape is in good condition. ,,Reel no. 101 ,,
NA_044,NK_028,,NAKAJIMA Ko,中嶋興氏,Dream scene effect,夢シーンエフェクト,"Clay animation, dream scene, 1980s?",クレイアニメ　夢　シーン　80年代?,,,Nakajima Ko,,,,,Video,Betacam SP,,,,,,,,BCT20M,,,20,NTSC,,,,,,,,,,,,,,,夢シーンエフェクト、地球を救え、立体あにめ、テープ：BCT-5M、３月１１日,NHKカンパケ分,Good condition.,,,,
NA_044,NK_025 ,,NAKAJIMA Ko,中嶋興氏,"Kansai Event-use, multi-software 3",カンサイ・イベント用マルチソフト・３,"Event for Yamamoto, ABC broadcasting ""Challenging Buddhism""",山本寛斎イベント用　ABC放送「密教に挑む」　CG マンダラ　タントラ'89,,,Nakajima Ko,1993,,,,Video,U-matic,,,,,,,,Fuji,,,60,NTSC,,,,,,,,,,,,,,,ソニー広告宣伝部、カンサイ・イベント用マルチソフト、ハローロシア展、オリジナル知るテムG、Date’９３・９・１６,オリジナル版音ー２チャンネル入り、ABCより３/4音入り、オリジナル、中島興、No.コピー２．朝日放送報道第二報道部、CGマンダラ、タントラ’８９、１５分,Good condition.,,Written notes on container in the japanese. Record tab removed.,,
NA_044,NK_023,,NAKAJIMA Ko,中嶋興氏,"Lotus Flower, untitled (edit material)",ABC ハスの花　・無題（素材）,"untitled (lotus flower), edit material",無題（ハスの花）,,,Nakajima Ko,,,,,Video,1 inch High-Band (Type C?),,,,Original / オリジナル,,,,V-16,,,,NTSC,,,,,,,,,,,,,,,ハスの花・素材、（）素材エフェクト,"SONY　V-16　162027161
Sheet:　無題「s0剤）S.59 2月18日、BVH-2000、３/4"" ->BVH-2000 本編サイレント",Good condition. ,,Written notes in container. ,,
